السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الجوف,دومة الجندل,الملك فهد,محل,تجاري,13,0,0
2026,1,الجوف,دومة الجندل,العزيزية,شقة,سكني,104,10300.23,86.47
2026,1,الجوف,سكاكا,الرواد,محل,تجاري,18,0,0
2026,1,الجوف,دومة الجندل,الخالدية,دور,سكني,6,16050,88.27
2026,1,الجوف,قليب خضر,قليب خضر,شقة,سكني,12,14772.72,100.29
2026,1,الجوف,سكاكا,الهدا,شقة,سكني,7,11800,90.44
2026,1,الجوف,سكاكا,الصناعية,معرض تجاري,تجاري,5,0,0
2026,1,الجوف,القريات,الرفاع,استديو,سكني,1,6000,40
2026,1,الجوف,صوير,التلال,شقة,سكني,1,15600,78
2026,1,الجوف,سكاكا,الرحمانية,محل,تجاري,59,0,0
2026,1,الجوف,سكاكا,الزهور,محل,تجاري,10,0,0
2026,1,الجوف,القريات,العزيزية,استديو,سكني,6,10400,170
2026,1,الجوف,طبرجل,الخالدية,استديو,سكني,5,11200,302
2026,1,الجوف,سكاكا,الروضة,فيلا,سكني,2,12500,18.67
2026,1,الجوف,سكاكا,الضاحية,دور,سكني,1,18000,60
2026,1,الجوف,سكاكا,النفل,محل,تجاري,33,0,0
2026,1,الجوف,سكاكا,الشلهوب,دور,سكني,3,19500,114
2026,1,الجوف,دومة الجندل,السلام,دور,سكني,1,30000,150
2026,1,الجوف,القريات,الزمرد,استديو,سكني,1,6000,66.66
2026,1,الجوف,ابو عجرم,ابو عجرم,شقة,سكني,21,15221.05,96.07
2026,1,الجوف,النبك ابوقصر,النبك ابوقصر,محل,تجاري,8,0,0
2026,1,الجوف,سكاكا,الزهراء,محل,تجاري,6,0,0
2026,1,الجوف,سكاكا,الفيصلية,محل,تجاري,11,0,0
2026,1,الجوف,دومة الجندل,الملك فهد,دور,سكني,5,11880,80.89
2026,1,الجوف,سكاكا,الفيصلية,دور,سكني,4,17550,86.63
2026,1,الجوف,سكاكا,المروج,محل,تجاري,28,0,0
2026,1,الجوف,سكاكا,الناصرية,معرض تجاري,تجاري,1,0,0
2026,1,الجوف,القريات,الياسمين,شقة,سكني,47,13469.34,100.39
2026,1,الجوف,القريات,الدعبوسية,محل,تجاري,1,0,0
2026,1,الجوف,القريات,الخزامى,دور,سكني,84,16099.16,69.44
2026,1,الجوف,طبرجل,الربوة,شقة,سكني,21,15920,92.71
2026,1,الجوف,سكاكا,بدر,استديو,سكني,1,6000,66.66
2026,1,الجوف,سكاكا,التلال,استديو,سكني,2,18000,180
2026,1,الجوف,زلوم,زلوم,محل,تجاري,4,0,0
2026,1,الجوف,سكاكا,الروضة,محل,تجاري,7,0,0
2026,1,الجوف,سكاكا,المعاقلة,مكتب,تجاري,1,0,0
2026,1,الجوف,اللويزه,اللويزه,دور,سكني,1,30000,300
2026,1,الجوف,سكاكا,الزهور,معرض تجاري,تجاري,1,0,0
2026,1,الجوف,القريات,الصناعية,دور,سكني,1,9600,80
2026,1,الجوف,سكاكا,الطوير,محل,تجاري,8,0,0
2026,1,الجوف,سكاكا,السوق,دور,سكني,1,18000,72
2026,1,الجوف,سكاكا,الناصرية,محل,تجاري,70,0,0
2026,1,الجوف,دومة الجندل,غرب دومة الجندل,استديو,سكني,1,12000,400
2026,1,الجوف,القريات,الورود,فيلا,سكني,1,26400,132
2026,1,الجوف,القريات,النرجس,شقة,سكني,1,18000,60
2026,1,الجوف,سكاكا,الزيتون,شقة,سكني,8,12975,93.87
