السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,المدينة المنورة,ينبع,ميناء ينبع التجارى,شقة,سكني,5,17640,168.79
2026,1,المدينة المنورة,المدينة المنورة,الخاتم,مكتب,تجاري,9,0,0
2026,1,المدينة المنورة,العلا,العزيزية,دور,سكني,3,20500,106.66
2026,1,المدينة المنورة,ينبع,الفردوس,شقة,سكني,344,13656.14,101.07
2026,1,المدينة المنورة,المدينة المنورة,الصناعية,فيلا,سكني,1,26000,173.33
2026,1,المدينة المنورة,المدينة المنورة,العريض,دور,سكني,11,21083.33,88.14
2026,1,المدينة المنورة,العيص,رن,محل,تجاري,4,0,0
2026,1,المدينة المنورة,العلا,صدر الغربية,محل,تجاري,3,0,0
2026,1,المدينة المنورة,المدينة المنورة,الروابي,دور,سكني,4,20833.33,166.31
2026,1,المدينة المنورة,المدينة المنورة,العيون,محل,تجاري,62,0,0
2026,1,المدينة المنورة,بدر,إدمان الغربي,شقة,سكني,5,16000,110.25
2026,1,المدينة المنورة,ينبع,البحيرة,معرض تجاري,تجاري,3,0,0
2026,1,المدينة المنورة,المدينة المنورة,الصهلوج,دور,سكني,1,37200,154.35
2026,1,المدينة المنورة,المدينة المنورة,الفريش,محل,تجاري,18,0,0
2026,1,المدينة المنورة,المدينة المنورة,وادي مهزور,دور,سكني,1,6000,26.74
2026,1,المدينة المنورة,ينبع,الربوة,فيلا,سكني,1,35000,17.5
2026,1,المدينة المنورة,قصيباء,قصيباء,شقة,سكني,7,17500,129.47
2026,1,المدينة المنورة,البويرات (بروات),البويرات (بروات),شقة,سكني,1,18000,180
2026,1,المدينة المنورة,ينبع,الصناعات الخفيفة,شقة,سكني,2,16000,88.88
2026,1,المدينة المنورة,خيبر,العيون,محل,تجاري,3,0,0
2026,1,المدينة المنورة,المدينة المنورة,وادي البطان,استديو,سكني,2,11400,228
2026,1,المدينة المنورة,المدينة المنورة,الجابرة,استديو,سكني,1,8500,170
2026,1,المدينة المنورة,المدينة المنورة,السكب,شقة,سكني,126,19959.71,135.24
2026,1,المدينة المنورة,المدينة المنورة,الخاتم,محل,تجاري,22,0,0
2026,1,المدينة المنورة,ينبع,ينبع البلد,معرض تجاري,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,وعيرة,شقة,سكني,117,14369.04,103.95
2026,1,المدينة المنورة,ينبع,الفلاح,دور,سكني,3,24133.33,104.85
2026,1,المدينة المنورة,المدينة المنورة,العاقول,معرض تجاري,تجاري,6,0,0
2026,1,المدينة المنورة,ينبع,البندر,شقة,سكني,190,16030.93,111.27
2026,1,المدينة المنورة,العلا,الأندلس,شقة,سكني,56,25900,189
2026,1,المدينة المنورة,الحناكية,القلعة,دور,سكني,1,18000,90
2026,1,المدينة المنورة,المدينة المنورة,الظاهرة,استديو,سكني,4,7752,127.68
2026,1,المدينة المنورة,المدينة المنورة,العهن,معرض تجاري,تجاري,5,0,0
2026,1,المدينة المنورة,الفقعلي,الفقعلي,شقة,سكني,2,15000,100.9
2026,1,المدينة المنورة,حي الرحاب,حي الرحاب,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,عروة,شقة,سكني,100,17013.63,117.38
2026,1,المدينة المنورة,المدينة المنورة,أبوكبير,استديو,سكني,26,10000,138.99
2026,1,المدينة المنورة,ينبع,فهد,شقة,سكني,2,92000,707.69
2026,1,المدينة المنورة,الهنديه,الهنديه,محل,تجاري,1,0,0
2026,1,المدينة المنورة,ينبع,الصريف,شقة,سكني,142,13197.04,91.41
2026,1,المدينة المنورة,الصلحانيه,الصلحانيه,شقة,سكني,3,16333.33,146.49
2026,1,المدينة المنورة,المدينة المنورة,المدينة الصناعية,دور,سكني,5,20757,84.83
2026,1,المدينة المنورة,المدينة المنورة,الملك فهد,دوبلاكس,سكني,1,30000,150
2026,1,المدينة المنورة,ينبع,الربوة,محل,تجاري,66,0,0
2026,1,المدينة المنورة,ابو زرائب,ابو زرائب,شقة,سكني,1,18000,180
2026,1,المدينة المنورة,ينبع,الدوحة,محل,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,شوران,استديو,سكني,5,13800,432.42
2026,1,المدينة المنورة,ينبع,ينبع البلد,استديو,سكني,1,12000,281.22
2026,1,المدينة المنورة,العيص,ام لصيفات,محل,تجاري,1,0,0
2026,1,المدينة المنورة,محطة تحلية المياه,محطة تحلية المياه,استديو,سكني,4,8910,400.95
2026,1,المدينة المنورة,المسيجيد,المسيجيد,دور,سكني,1,35000,116.66
2026,1,المدينة المنورة,العلا,الجامعة,محل,تجاري,22,0,0
2026,1,المدينة المنورة,المدينة المنورة,الصناعية,دور,سكني,3,27533.33,107.33
2026,1,المدينة المنورة,المدينة المنورة,الحساء,شقة,سكني,36,15865.76,113.91
2026,1,المدينة المنورة,المدينة المنورة,المبعوث,استديو,سكني,58,13950,210.2
2026,1,المدينة المنورة,المدينة المنورة,الروابي,استديو,سكني,75,13344.44,240.12
2026,1,المدينة المنورة,الرفيعة,الرفيعة,شقة,سكني,1,18000,180
2026,1,المدينة المنورة,المدينة المنورة,الغابة,فيلا,سكني,1,30000,32.01
2026,1,المدينة المنورة,العلا,المنح ا,محل,تجاري,17,0,0
2026,1,المدينة المنورة,المدينة المنورة,الراية,شقة,سكني,633,17654.06,145.33
2026,1,المدينة المنورة,الحناكية,مخطط الحناكية العام,دور,سكني,2,24600,74.11
2026,1,المدينة المنورة,المدينة المنورة,الغراء,فيلا,سكني,3,35000,119.25
2026,1,المدينة المنورة,خيبر,النخيل,شقة,سكني,34,13700,98.65
2026,1,المدينة المنورة,ثرب,ثرب,شقة,سكني,18,16375,109.2
2026,1,المدينة المنورة,المدينة المنورة,عروة,فيلا,سكني,2,54000,134.95
2026,1,المدينة المنورة,المدينة المنورة,الرمانة,فيلا,سكني,1,70000,175
2026,1,المدينة المنورة,العلا,الجامعة,دور,سكني,3,21000,113.33
2026,1,المدينة المنورة,الرايس,الرايس,شقة,سكني,39,14826.4,114.44
2026,1,المدينة المنورة,الجريسيه,الجريسيه,شقة,سكني,3,17333.33,173.33
2026,1,المدينة المنورة,الجصه,الجصه,شقة,سكني,1,18000,90
2026,1,المدينة المنورة,المدينة المنورة,الجامعة,محل,تجاري,47,0,0
2026,1,المدينة المنورة,المدينة المنورة,البركة,محل,تجاري,55,0,0
2026,1,المدينة المنورة,العشاش,العشاش,شقة,سكني,9,15562.5,88.35
2026,1,المدينة المنورة,بدر - الشفيه,الشفيه,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,بنى ظفر,دور,سكني,16,18600,84.54
2026,1,المدينة المنورة,ينبع,المجد,محل,تجاري,23,0,0
2026,1,المدينة المنورة,العلا,السلام,محل,تجاري,11,0,0
2026,1,المدينة المنورة,المدينة المنورة,الزهرة,فيلا,سكني,1,48000,166.08
2026,1,المدينة المنورة,ينبع,الجابرية,محل,تجاري,23,0,0
2026,1,المدينة المنورة,الحناكية,حي الحمادة,دور,سكني,1,20000,50
2026,1,المدينة المنورة,العلا,ساق,شقة,سكني,20,19213.42,161.32
2026,1,المدينة المنورة,ينبع,المجد,دور,سكني,2,28750,101.38
2026,1,المدينة المنورة,المدينة المنورة,بنى ظفر,شقة,سكني,865,15480.36,120.78
2026,1,المدينة المنورة,المدينة المنورة,القبلتين,شقة,سكني,220,16317.07,121.18
2026,1,المدينة المنورة,ينبع,الزهور,استديو,سكني,18,6000,240
2026,1,المدينة المنورة,المدينة المنورة,السد,محل,تجاري,30,0,0
2026,1,المدينة المنورة,المدينة المنورة,عروة,دور,سكني,1,6000,75
2026,1,المدينة المنورة,بدر,الشهداء,شقة,سكني,33,12772,101.87
2026,1,المدينة المنورة,المدينة المنورة,الأصيفرين,شقة,سكني,235,15637.31,117.06
2026,1,المدينة المنورة,العلا,المنح ا,دور,سكني,3,33000,214.36
2026,1,المدينة المنورة,ينبع,خالد,معرض تجاري,تجاري,2,0,0
2026,1,المدينة المنورة,الفارع,الفارع,محل,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,الأصيفرين,فيلا,سكني,1,15000,42.12
2026,1,المدينة المنورة,رحبه الحسنى,رحبه الحسنى,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,العنابس,دور,سكني,2,10000,71.42
2026,1,المدينة المنورة,وادى كبر,وادى كبر,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,الإسكان,دور,سكني,18,24535.71,97.98
2026,1,المدينة المنورة,ينبع,الجابرية,معرض تجاري,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,الصهلوج,محل,تجاري,10,0,0
2026,1,المدينة المنورة,العلا,صدر الغربية,دور,سكني,1,48000,184.61
2026,1,المدينة المنورة,العلا,المنح ب,شقة,سكني,243,24778.94,193.32
2026,1,المدينة المنورة,الحناكية,حي الحمادة,شقة,سكني,34,18121.21,115.79
2026,1,المدينة المنورة,المدينة المنورة,جماء أم خالد,محل,تجاري,33,0,0
2026,1,المدينة المنورة,المدينة المنورة,الحفيا,محل,تجاري,5,0,0
2026,1,المدينة المنورة,المدينة المنورة,الصناعية,شقة,سكني,129,17724.03,112.23
2026,1,المدينة المنورة,المدينة المنورة,بضاعة,دور,سكني,1,20000,100
2026,1,المدينة المنورة,ام المدابغ,ام المدابغ,شقة,سكني,1,17000,170
2026,1,المدينة المنورة,المدينة المنورة,الجماوات,دوبلاكس,سكني,1,48000,300
2026,1,المدينة المنورة,ينبع,خالد,محل,تجاري,4,0,0
2026,1,المدينة المنورة,مدسوس,مدسوس,شقة,سكني,1,18000,180
2026,1,المدينة المنورة,المدينة المنورة,المطار,دور,سكني,8,15812.5,94.05
2026,1,المدينة المنورة,المدينة المنورة,القبيبة,دور,سكني,4,20000,102.22
2026,1,المدينة المنورة,المدينة المنورة,الخضراء,شقة,سكني,100,16510.7,109.57
2026,1,المدينة المنورة,الحاقنة,حي الضميرية,شقة,سكني,1,12000,120
2026,1,المدينة المنورة,ينبع,البثنة,معرض تجاري,تجاري,1,0,0
2026,1,المدينة المنورة,ينبع,النخيل,شقة,سكني,45,19588.23,161.91
2026,1,المدينة المنورة,المدينة المنورة,الفتح,محل,تجاري,97,0,0
2026,1,المدينة المنورة,خرجا,خرجا,شقة,سكني,7,18000,145.59
2026,1,المدينة المنورة,المدينة المنورة,القبلتين,استديو,سكني,5,12666.66,291.66
2026,1,المدينة المنورة,المدينة المنورة,كتانة,دور,سكني,2,16800,125
2026,1,المدينة المنورة,مهد الذهب,الخالدية,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,جبل أحد,استديو,سكني,3,8000,160
2026,1,المدينة المنورة,الحناكية,الآمتداد الجنوبي لمخطط الحناكية,محل,تجاري,3,0,0
2026,1,المدينة المنورة,المطاوى,المطاوى,شقة,سكني,1,18000,60
2026,1,المدينة المنورة,ينبع,الشاطئ,محل,تجاري,6,0,0
2026,1,المدينة المنورة,المدينة المنورة,السلام,محل,تجاري,138,0,0
2026,1,المدينة المنورة,شبرقان,شبرقان,محل,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,البركة,مكتب,تجاري,8,0,0
2026,1,المدينة المنورة,ينبع,الدانة,استديو,سكني,6,13800,455.89
2026,1,المدينة المنورة,ينبع,العيون,فيلا,سكني,53,45422.22,98.01
2026,1,المدينة المنورة,الثمد,الحي الشرقي,شقة,سكني,41,16775.75,92.83
2026,1,المدينة المنورة,المدينة المنورة,العاقول,دور,سكني,3,19000,68.57
2026,1,المدينة المنورة,المدينة المنورة,شظاة,استديو,سكني,12,11799.71,345.13
2026,1,المدينة المنورة,البوادي,البوادي,شقة,سكني,1,18000,150
2026,1,المدينة المنورة,مهد الذهب,الروابي,شقة,سكني,1,16000,127.59
2026,1,المدينة المنورة,ينبع,البندر,محل,تجاري,38,0,0
2026,1,المدينة المنورة,المدينة المنورة,الحديقة,استديو,سكني,1,19200,768
2026,1,المدينة المنورة,المدينة المنورة,الصادقية,دور,سكني,1,45000,225
2026,1,المدينة المنورة,ينبع,العصيلى,معرض تجاري,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,عين الخيف,معرض تجاري,تجاري,2,0,0
2026,1,المدينة المنورة,العلا,المنح ج,محل,تجاري,2,0,0
2026,1,المدينة المنورة,المدينة المنورة,المندسة,شقة,سكني,7,16400,103.92
2026,1,المدينة المنورة,المدينة المنورة,أبوبريقاء,فيلا,سكني,5,33300,108.29
2026,1,المدينة المنورة,قران,قران,شقة,سكني,3,18000,123.33
2026,1,المدينة المنورة,ينبع,البثنة,شقة,سكني,24,18872.22,135.04
2026,1,المدينة المنورة,ينبع,غرناطة,شقة,سكني,6,14266.66,102.29
2026,1,المدينة المنورة,المحامه,المحامه,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,الشريبات,دور,سكني,3,20333.33,113.31
2026,1,المدينة المنورة,ينبع,قرطبة,شقة,سكني,210,14581.05,119.48
2026,1,المدينة المنورة,ينبع,الياقوت,مكتب,تجاري,1,0,0
2026,1,المدينة المنورة,العيص,العقيلة,شقة,سكني,3,16000,130
2026,1,المدينة المنورة,المدينة المنورة,ابيار الماشي,شقة,سكني,36,15155.19,88.03
2026,1,المدينة المنورة,ينبع,غرناطة,محل,تجاري,3,0,0
2026,1,المدينة المنورة,المدينة المنورة,المدينة الصناعية,معرض تجاري,تجاري,3,0,0
2026,1,المدينة المنورة,بيداء سباح,بيداء سباح,محل,تجاري,1,0,0
2026,1,المدينة المنورة,العيص,العيينه,استديو,سكني,2,10800,287.14
2026,1,المدينة المنورة,الحناكية,مخطط البطيحان,شقة,سكني,5,17180,106.19
2026,1,المدينة المنورة,الفقير,الفقير,محل,تجاري,26,0,0
2026,1,المدينة المنورة,المدينة المنورة,الشريبات,شقة,سكني,237,17172.46,119.66
2026,1,المدينة المنورة,ينبع,الورود,شقة,سكني,30,13050,119.21
2026,1,المدينة المنورة,الحناكية,مخطط المنح,شقة,سكني,78,15742.58,100.45
2026,1,المدينة المنورة,المدينة المنورة,الصويدرة,شقة,سكني,50,15869.71,105.36
2026,1,المدينة المنورة,المدينة المنورة,الجمعة,دور,سكني,32,10000,80
2026,1,المدينة المنورة,ينبع,النسيم,دور,سكني,2,18999.5,100.55
2026,1,المدينة المنورة,العمق,العمق,شقة,سكني,4,28200,213.86
2026,1,المدينة المنورة,المدينة المنورة,القبلتين,محل,تجاري,38,0,0
2026,1,المدينة المنورة,ترجم الترعه,ترجم الترعه,شقة,سكني,2,15000,153.06
2026,1,المدينة المنورة,المدينة المنورة,القبلتين,مكتب,تجاري,9,0,0
2026,1,المدينة المنورة,عرضاء,عرضاء,محل,تجاري,1,0,0
2026,1,المدينة المنورة,المدينة المنورة,بنى ظفر,فيلا,سكني,1,35000,218.75
2026,1,المدينة المنورة,العلا,الرزيقية,محل,تجاري,17,0,0
2026,1,المدينة المنورة,المدينة المنورة,الرانوناء,شقة,سكني,1096,18401.32,126.04
2026,1,المدينة المنورة,العيص,الحصين الشرقي,محل,تجاري,9,0,0
2026,1,المدينة المنورة,العلا,الشراعبة,شقة,سكني,1,18000,120
2026,1,المدينة المنورة,خيبر,الغزود,دور,سكني,1,18000,105.88
2026,1,المدينة المنورة,المدينة المنورة,وادي مذينب,استديو,سكني,26,13550,241.8
2026,1,المدينة المنورة,بئر الرصيصه,بئر الرصيصه,شقة,سكني,4,14875,86.87
2026,1,المدينة المنورة,المدينة المنورة,أبو مرخة,دور,سكني,4,16133.33,54.23
2026,1,المدينة المنورة,صخيبره,صخيبره,شقة,سكني,9,18000,123.33
2026,1,المدينة المنورة,المدينة المنورة,الإسكان,استديو,سكني,6,14850,365.33
2026,1,المدينة المنورة,عرعر,عرعر,شقة,سكني,1,16500,110
2026,1,المدينة المنورة,المدينة المنورة,الزهرة,استديو,سكني,4,11700,126
2026,1,المدينة المنورة,الصلصلة - العقيله,العقيله,شقة,سكني,2,18000,75
2026,1,المدينة المنورة,المدينة المنورة,الحديقة,محل,تجاري,24,0,0
2026,1,المدينة المنورة,الشقران,الشقران,شقة,سكني,2,18000,100
2026,1,المدينة المنورة,ينبع,الزهور,مكتب,تجاري,9,0,0
2026,1,المدينة المنورة,المدينة المنورة,وعيرة,معرض تجاري,تجاري,1,0,0
2026,1,المدينة المنورة,ينبع,البندر,استديو,سكني,1,12000,352.94
2026,1,المدينة المنورة,المدينة المنورة,العريض,فيلا,سكني,5,52600,140.67
2026,1,المدينة المنورة,المدينة المنورة,أبو مرخة,شقة,سكني,61,13825.02,98.41
2026,1,المدينة المنورة,المدينة المنورة,الجمعة,معرض تجاري,تجاري,17,0,0
2026,1,المدينة المنورة,المدينة المنورة,الراية,استديو,سكني,10,11375,181.77
2026,1,المدينة المنورة,المدينة المنورة,النخيل,دور,سكني,1,12000,34.28
2026,1,المدينة المنورة,المدينة المنورة,بنى معاوية,شقة,سكني,398,12948.29,106.44
2026,1,المدينة المنورة,العلا,المنشية,شقة,سكني,2,17500,137.32
2026,1,المدينة المنورة,المنشار,المنشار,شقة,سكني,1,12000,60
2026,1,المدينة المنورة,المدينة المنورة,الصويدرة,فيلا,سكني,1,13800,55.2
2026,1,المدينة المنورة,ينبع,الدوحة,شقة,سكني,36,14176,117.68
2026,1,المدينة المنورة,المدينة المنورة,سد الغابة,شقة,سكني,22,14630.76,106.03
