السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الباحة,قلوة,القلعة,استديو,سكني,2,6000,156.57
2026,1,الباحة,الأطاولة,شرق الاطاولة,دور,سكني,1,20000,80
2026,1,الباحة,سند القهب,سند القهب,شقة,سكني,3,9000,46.31
2026,1,الباحة,المخواة,الفيصلية,استديو,سكني,1,7200,288
2026,1,الباحة,دوس بني فهم (بني يزيد),دوس بني فهم (بني يزيد),شقة,سكني,3,10333.33,123.61
2026,1,الباحة,الباحة,النزهة,معرض تجاري,تجاري,3,0,0
2026,1,الباحة,الصفوات,الصفوات,شقة,سكني,3,11833.33,76.18
2026,1,الباحة,بلجرشي,التعاون,محل,تجاري,1,0,0
2026,1,الباحة,المخواة,القفيل,شقة,سكني,81,12970.28,94.3
2026,1,الباحة,حدبه القهيب المخطط,حدبه القهيب المخطط,دور,سكني,2,15600,62.4
2026,1,الباحة,ناوان,ناوان,دور,سكني,1,12000,60
2026,1,الباحة,العقيق,البيعة,شقة,سكني,31,15496.29,119.18
2026,1,الباحة,نيراء بالديان,نيراء بالديان,شقة,سكني,3,9133.33,80.61
2026,1,الباحة,المعامره والعرق والصعب وال فرحان,المعامره والعرق والصعب وال فرحان,شقة,سكني,1,6000,66.66
2026,1,الباحة,العقيق,الجامعة,شقة,سكني,2,18000,115.01
2026,1,الباحة,العقيق,المطار,شقة,سكني,145,15027.77,112.83
2026,1,الباحة,السويسيه,السويسيه,شقة,سكني,1,18000,90
2026,1,الباحة,العقيق,الإسكان,شقة,سكني,2,17400,101
2026,1,الباحة,الشعبه العليا,الشعبه العليا,شقة,سكني,1,10000,100
2026,1,الباحة,العقيق,الندوة,شقة,سكني,1,6000,40
2026,1,الباحة,السلمه,السلمه,شقة,سكني,2,11400,76.47
2026,1,الباحة,الباحة,السوق,شقة,سكني,334,17095.13,137.95
2026,1,الباحة,ثقيب,ثقيب,شقة,سكني,2,18000,95
2026,1,الباحة,الباحة,الضباب,شقة,سكني,48,13920,103.66
2026,1,الباحة,بلجرشي,السلام,محل,تجاري,29,0,0
2026,1,الباحة,حماده والموبل,حماده والموبل,شقة,سكني,1,18000,150
2026,1,الباحة,بني حسن,العين,محل,تجاري,10,0,0
2026,1,الباحة,الباحة,النزهة,مكتب,تجاري,1,0,0
2026,1,الباحة,بلجرشي,النجاح,محل,تجاري,1,0,0
2026,1,الباحة,المخواة,حصينى,شقة,سكني,2,18000,225
2026,1,الباحة,عقده ال سعد,عقده ال سعد,شقة,سكني,1,14000,140
2026,1,الباحة,بلجرشي,المروة,شقة,سكني,41,13557.57,125.01
2026,1,الباحة,شعبه الدرع والجديعه,شعبه الدرع والجديعه,شقة,سكني,1,16000,80
2026,1,الباحة,المخواة,العروبة,دور,سكني,1,12000,52.94
2026,1,الباحة,العقيق,الرحمة,دور,سكني,2,18000,150
2026,1,الباحة,ال زياد العقاربه واهل الراس,المكارم,محل,تجاري,1,0,0
2026,1,الباحة,ماطوه,الزهور,شقة,سكني,13,6250,43.75
2026,1,الباحة,الصعاليك والمليح,الصعاليك والمليح,شقة,سكني,2,15000,150
2026,1,الباحة,المولجه,المولجه,شقة,سكني,2,9000,85
2026,1,الباحة,قرن ابو الصرحه,قرن ابو الصرحه,شقة,سكني,1,6000,50
2026,1,الباحة,ماطوه,الأفق,شقة,سكني,6,10516.66,117.41
2026,1,الباحة,بني حسن,الوادي الأخضر,شقة,سكني,1,18000,90
2026,1,الباحة,الباحة,النسيم,محل,تجاري,9,0,0
2026,1,الباحة,الباحة,الضباب,استديو,سكني,2,4800,60
2026,1,الباحة,الباحة,النزهة,شقة,سكني,170,17057.14,131.24
2026,1,الباحة,حبس الحوايل,حبس الحوايل,شقة,سكني,1,12000,66.66
2026,1,الباحة,فرعة غامد الزناد - الظليف,الظليف,شقة,سكني,1,18000,180
2026,1,الباحة,المندق,الغيم,شقة,سكني,13,17400,116
2026,1,الباحة,حويته,حويته,شقة,سكني,2,13800,138
2026,1,الباحة,المندق,الرضوان,شقة,سكني,12,16400,113.27
2026,1,الباحة,الباحة,الشروق,دور,سكني,1,5000,27.62
2026,1,الباحة,الباحة,المصيف,استديو,سكني,5,9450,270
2026,1,الباحة,ريع السوق,ريع السوق,دور,سكني,1,12000,48
2026,1,الباحة,المصمعد,المصمعد,شقة,سكني,1,18000,60
2026,1,الباحة,الباحة,السوق,محل,تجاري,128,0,0
2026,1,الباحة,الباحة,الروضة,محل,تجاري,6,0,0
2026,1,الباحة,الرهوان,الرهوان,شقة,سكني,6,8333.33,86.14
2026,1,الباحة,قلوة - العين,العين,شقة,سكني,1,18000,120
2026,1,الباحة,الباحة,الرحاب,محل,تجاري,5,0,0
2026,1,الباحة,قهب العصيده,الضيقه,شقة,سكني,1,17980,179.8
2026,1,الباحة,بلجرشي,الرائد,شقة,سكني,149,13119.98,116.46
2026,1,الباحة,العقيق - الحائط,الحائط,شقة,سكني,1,18000,94.73
2026,1,الباحة,القنفذه والقرانه,القنفذه والقرانه,شقة,سكني,1,12000,120
2026,1,الباحة,ال زياد العقاربه واهل الراس,المكارم,شقة,سكني,11,16800,168
2026,1,الباحة,القوارير,المجد,محل,تجاري,7,0,0
2026,1,الباحة,ملف القوارير,الغيوم,شقة,سكني,1,6000,60
2026,1,الباحة,قلوة,القلعة,شقة,سكني,72,13927.86,109.56
2026,1,الباحة,المحظره,المحظره,شقة,سكني,1,16800,140
2026,1,الباحة,الغران,الكوثر,شقة,سكني,2,9000,70.75
2026,1,الباحة,العقيق,السلامة,محل,تجاري,8,0,0
2026,1,الباحة,سوق الحجره,سوق الحجره,شقة,سكني,6,12400,112.41
2026,1,الباحة,المخواة,المحمدية,شقة,سكني,39,13534.66,105.5
2026,1,الباحة,قلوة,الجود,محل,تجاري,2,0,0
2026,1,الباحة,قلوة,قرطبة,شقة,سكني,12,15672.72,122.82
2026,1,الباحة,العقيق,الطيبات,استديو,سكني,2,9600,320
2026,1,الباحة,قلوة,الرمال,محل,تجاري,3,0,0
2026,1,الباحة,العقيق,الرحمة,شقة,سكني,5,15300,119.89
2026,1,الباحة,الباحة,السوق,فيلا,سكني,1,25500,110.86
2026,1,الباحة,افه,افه,شقة,سكني,1,12000,100
2026,1,الباحة,المخواة,الخالدية,دور,سكني,2,22000,79.01
2026,1,الباحة,بني حسن,الجوهرة,شقة,سكني,7,16900,103.56
2026,1,الباحة,الجوفاء,الجواهر,شقة,سكني,2,14000,128
2026,1,الباحة,أم القصبى,أم القصبى,شقة,سكني,1,6000,60
2026,1,الباحة,السطيحه,السطيحه,شقة,سكني,1,12000,100
2026,1,الباحة,الحايز,الحايز,شقة,سكني,2,18000,140
2026,1,الباحة,المندق,السراة,محل,تجاري,35,0,0
2026,1,الباحة,الباحة,المنار,شقة,سكني,25,15955.55,115.5
2026,1,الباحة,الباحة,النزهة,دور,سكني,6,10700,69.14
2026,1,الباحة,الغبشه,الغبشه,شقة,سكني,3,16666.66,117.22
2026,1,الباحة,مندسه,مندسه,شقة,سكني,1,7000,116.66
2026,1,الباحة,الباحة,الواحة,شقة,سكني,3,13500,110.83
2026,1,الباحة,المخواة,المحمدية,دور,سكني,1,12000,92.3
2026,1,الباحة,المندق,الغروب,محل,تجاري,1,0,0
2026,1,الباحة,الكلاهسه,الكلاهسه,شقة,سكني,1,18000,60
2026,1,الباحة,المندق,العدل,شقة,سكني,12,13563.63,93.47
2026,1,الباحة,تربة الخيالة,تربة الخيالة,شقة,سكني,1,12000,120
2026,1,الباحة,القوارير,البستان,محل,تجاري,1,0,0
