السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الحدود الشماليه,طلعه التمياط,حي المنطقه السكنية نموذجية طلعة التمياط,محل,تجاري,5,0,0
2026,1,الحدود الشماليه,رفحاء,الروضة,دور,سكني,2,16800,92.03
2026,1,الحدود الشماليه,رفحاء,الريبع,شقة,سكني,4,22600,144.66
2026,1,الحدود الشماليه,عرعر,الهلالي,محل,تجاري,2,0,0
2026,1,الحدود الشماليه,عرعر,الرفاع,محل,تجاري,4,0,0
2026,1,الحدود الشماليه,عرعر,الفيصلية,استديو,سكني,1,6600,44
2026,1,الحدود الشماليه,شعبة نصاب,حي ج/3د,محل,تجاري,1,0,0
2026,1,الحدود الشماليه,رفحاء,الخالدية,شقة,سكني,32,11362.5,68.48
2026,1,الحدود الشماليه,عرعر,الشامل,محل,تجاري,1,0,0
2026,1,الحدود الشماليه,عرعر,المطار,شقة,سكني,312,15480.72,126.29
2026,1,الحدود الشماليه,رفحاء,المدينة,شقة,سكني,39,12309.09,84.83
2026,1,الحدود الشماليه,عرعر,المباركية,شقة,سكني,153,17611.65,130.87
2026,1,الحدود الشماليه,رفحاء,الإسكان الخيري,شقة,سكني,2,17500,175
2026,1,الحدود الشماليه,طريف,مخطط الإسكان1,شقة,سكني,9,16400,82.5
2026,1,الحدود الشماليه,عرعر,المباركية,استديو,سكني,3,11333.33,130.39
2026,1,الحدود الشماليه,ابوصور بن جبرين,مخطط هجرة أبو صور,شقة,سكني,1,16000,80
2026,1,الحدود الشماليه,عرعر,المباركية,فيلا,سكني,1,50000,124.37
2026,1,الحدود الشماليه,عرعر,قرطبة,شقة,سكني,16,16909.09,126.3
2026,1,الحدود الشماليه,عرعر,ضاحية الملك فهد,دور,سكني,9,19875,113.2
2026,1,الحدود الشماليه,طلعه التمياط,حي المنطقه السكنية نموذجية طلعة التمياط,دور,سكني,4,15000,62.34
2026,1,الحدود الشماليه,عرعر,الفيصلية,فيلا,سكني,1,24000,60
2026,1,الحدود الشماليه,عرعر,القدس الغربي,شقة,سكني,5,13200,87.7
2026,1,الحدود الشماليه,رفحاء,الجميماء,شقة,سكني,120,14408.88,93.38
2026,1,الحدود الشماليه,رفحاء,سلاح الحدود,محل,تجاري,3,0,0
2026,1,الحدود الشماليه,عرعر,المروج الغربي,شقة,سكني,196,15489.93,127.67
2026,1,الحدود الشماليه,عرعر,ضاحية الملك فهد,استديو,سكني,5,13700,309.96
2026,1,الحدود الشماليه,نصاب,نصاب,استديو,سكني,1,4800,137.14
2026,1,الحدود الشماليه,رفحاء,حي الضاحية,دور,سكني,7,23200,85.42
2026,1,الحدود الشماليه,طريف,الخالدية,شقة,سكني,65,14447.22,103.91
2026,1,الحدود الشماليه,رفحاء,الخالدية,دور,سكني,4,9600,44
2026,1,الحدود الشماليه,العويقيلة,الروضة,شقة,سكني,50,15269.04,105.07
2026,1,الحدود الشماليه,العويقيلة,مخطط المنطقة الصناعية بمدينة العويقيلة,محل,تجاري,2,0,0
2026,1,الحدود الشماليه,رفحاء,التعاون,شقة,سكني,13,14709.09,88.54
2026,1,الحدود الشماليه,طريف,الفيصلية غرب,محل,تجاري,27,0,0
2026,1,الحدود الشماليه,طريف,المساعدية,دور,سكني,3,12000,60
2026,1,الحدود الشماليه,ابن شريم,اليرموك,شقة,سكني,6,17640,100.2
2026,1,الحدود الشماليه,طريف,الصناعية القديمة,شقة,سكني,2,42000,311.86
2026,1,الحدود الشماليه,رفحاء,الشمال,شقة,سكني,71,12140.67,82.99
2026,1,الحدود الشماليه,عرعر,المحمدية,استديو,سكني,2,5400,117.97
2026,1,الحدود الشماليه,رفحاء,الصناعية,محل,تجاري,5,0,0
2026,1,الحدود الشماليه,عرعر,الفيصلية,شقة,سكني,110,14863.82,96.42
2026,1,الحدود الشماليه,طريف,الفيصلية غرب,شقة,سكني,63,14436,108.31
2026,1,الحدود الشماليه,عرعر,الريان,محل,تجاري,9,0,0
2026,1,الحدود الشماليه,رفحاء,الإسكان الخيري,دور,سكني,1,9000,36
2026,1,الحدود الشماليه,رفحاء,الورود,فيلا,سكني,4,21800,63.24
2026,1,الحدود الشماليه,طريف,المساعدية,شقة,سكني,37,15920.68,109.72
2026,1,الحدود الشماليه,شعبة نصاب,مخطط الربيع,شقة,سكني,4,16500,122.73
2026,1,الحدود الشماليه,رفحاء,الفيصلية,شقة,سكني,13,13822.22,96.65
2026,1,الحدود الشماليه,زهوه,زهوه,شقة,سكني,1,6000,60
2026,1,الحدود الشماليه,عرعر,الصالحية,دوبلاكس,سكني,2,13200,102.96
2026,1,الحدود الشماليه,عرعر,الجوهرة,معرض تجاري,تجاري,3,0,0
2026,1,الحدود الشماليه,عرعر,النخيل الجنوبي,دور,سكني,3,13200,48.22
2026,1,الحدود الشماليه,رفحاء,الخالدية,محل,تجاري,21,0,0
2026,1,الحدود الشماليه,رفحاء,الروضة,دوبلاكس,سكني,1,22200,88.8
