السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,تبوك,تيماء,الشفاء,شقة,سكني,80,12180.82,81.83
2026,1,تبوك,انقد,انقد,شقة,سكني,1,18000,90
2026,1,تبوك,تبوك,الحمراء,استديو,سكني,21,15120,238.94
2026,1,تبوك,تيماء,الربوة,دور,سكني,10,10225,57.12
2026,1,تبوك,تبوك,الأخضر,محل,تجاري,33,0,0
2026,1,تبوك,الوجه,حي المصيف,محل,تجاري,3,0,0
2026,1,تبوك,تبوك,القادسية الثانى,دور,سكني,8,26228.57,128.25
2026,1,تبوك,تبوك,السعادة,محل,تجاري,110,0,0
2026,1,تبوك,ضباء,ضحكان 1,مكتب,تجاري,2,0,0
2026,1,تبوك,حقل,غرب الظهرة,شقة,سكني,27,16800,111
2026,1,تبوك,السرو,السرو,شقة,سكني,3,18000,93.33
2026,1,تبوك,املج - النويبعه,النويبعه,شقة,سكني,1,12000,51.28
2026,1,تبوك,أملج,حي ج2,فيلا,سكني,1,51432,233.78
2026,1,تبوك,تبوك,الفلاح,دور,سكني,1,31200,99.04
2026,1,تبوك,مزارع شمال طريق المدينه(الرابعة),مزارع شمال طريق المدينه(الرابعة),شقة,سكني,2,24000,180
2026,1,تبوك,ضباء,الضاحية,شقة,سكني,46,18800,123.6
2026,1,تبوك,تبوك,الفيصلية الجنوبية,استديو,سكني,64,9936.56,192.7
2026,1,تبوك,تبوك,البلدة القديمة,محل,تجاري,292,0,0
2026,1,تبوك,حالة عمار,المنطقة السكنية,محل,تجاري,7,0,0
2026,1,تبوك,تبوك,الورود,استديو,سكني,27,10616.95,209.34
2026,1,تبوك,تبوك,الشفاء,شقة,سكني,197,17978.18,125.67
2026,1,تبوك,تبوك,الروضة,استديو,سكني,10,7725,160.5
2026,1,تبوك,تيماء,غرناطة,شقة,سكني,3,16400,182.14
2026,1,تبوك,تبوك,البوادي,شقة,سكني,584,18282.87,138.4
2026,1,تبوك,رحيب,رحيب,شقة,سكني,1,18000,90
2026,1,تبوك,ضباء,عيانة 2,محل,تجاري,2,0,0
2026,1,تبوك,شغب,شغب,شقة,سكني,5,18000,95.14
2026,1,تبوك,أملج,الربيع,دور,سكني,1,20400,113.33
2026,1,تبوك,ضباء,القادسية,شقة,سكني,57,19044.44,141.63
2026,1,تبوك,تبوك,الصفاء,استديو,سكني,13,13650,268.17
2026,1,تبوك,تبوك,الشروق,محل,تجاري,8,0,0
2026,1,تبوك,أملج,الربيع,شقة,سكني,59,23694.05,186.26
2026,1,تبوك,ضباء,ضحكان 1,معرض تجاري,تجاري,2,0,0
2026,1,تبوك,تيماء,عكاظ,محل,تجاري,15,0,0
2026,1,تبوك,ضباء,غرناطة,شقة,سكني,2,18000,120
2026,1,تبوك,العمود,العمود,شقة,سكني,2,12000,100
2026,1,تبوك,تبوك,الورود,فيلا,سكني,3,45800,154.07
2026,1,تبوك,تبوك,الاحياء الجنوبية,محل,تجاري,32,0,0
2026,1,تبوك,ضباء,المقيطع,استديو,سكني,21,8400,176
2026,1,تبوك,الوجه,حي الروضة,شقة,سكني,3,89333.33,455.64
2026,1,تبوك,أملج,الروضة,محل,تجاري,18,0,0
2026,1,تبوك,أملج,المريحل,دور,سكني,2,6616,44.1
2026,1,تبوك,العسافيه,العسافيه,شقة,سكني,1,12000,60
2026,1,تبوك,بداء,بداء,شقة,سكني,18,17906.25,144.26
2026,1,تبوك,تبوك,المصيف,دوبلاكس,سكني,6,53999,241.79
2026,1,تبوك,ضباء,الصمدة,شقة,سكني,22,17700,129.66
2026,1,تبوك,تبوك,السعادة,دور,سكني,4,11700,80.5
2026,1,تبوك,تبوك,اليرموك,محل,تجاري,30,0,0
2026,1,تبوك,تبوك,سلطانة,دور,سكني,18,15312,108.83
2026,1,تبوك,بئر بن هرماس,النهضة,محل,تجاري,2,0,0
2026,1,تبوك,الضلفه,الضلفه,شقة,سكني,1,9600,120
2026,1,تبوك,تبوك,الشروق,شقة,سكني,4,19500,100.78
2026,1,تبوك,تبوك,المصيف,استديو,سكني,7,19600,245
2026,1,تبوك,تبوك,الشفاء,محل,تجاري,10,0,0
2026,1,تبوك,أملج,النسيم,شقة,سكني,3,27148,320.97
2026,1,تبوك,تيماء,الخبراء,شقة,سكني,16,10500,79.15
2026,1,تبوك,تبوك,الاحياء الجنوبية,شقة,سكني,219,16459.39,112.38
2026,1,تبوك,حقل,السبخة,شقة,سكني,3,10000,72.24
2026,1,تبوك,تبوك,اليرموك,دور,سكني,3,20600,135.72
2026,1,تبوك,تبوك,الورود,مكتب,تجاري,38,0,0
2026,1,تبوك,تبوك,الريان,معرض تجاري,تجاري,3,0,0
2026,1,تبوك,ضباء,البلد,دور,سكني,11,33600,143.29
2026,1,تبوك,تيماء,الرحمانية,شقة,سكني,45,12059.88,103.5
2026,1,تبوك,أملج,القرص,دور,سكني,1,48000,192
2026,1,تبوك,مزارع شرق طريق حالة عمار,مزارع شرق طريق حالة عمار,شقة,سكني,2,18000,180
2026,1,تبوك,تبوك,الروضة,محل,تجاري,152,0,0
2026,1,تبوك,تبوك,المروج,محل,تجاري,223,0,0
2026,1,تبوك,حقل,الظهرة,دور,سكني,6,18000,90
2026,1,تبوك,أملج,السلام,شقة,سكني,30,19778.57,143.38
2026,1,تبوك,تبوك,القادسية الثانى,معرض تجاري,تجاري,5,0,0
2026,1,تبوك,اسكان حاله عمار,اسكان حاله عمار,محل,تجاري,1,0,0
2026,1,تبوك,بئر بن هرماس,الربوة,شقة,سكني,57,17172.91,99.48
2026,1,تبوك,تبوك,سلطانة,مكتب,تجاري,6,0,0
2026,1,تبوك,تيماء,قريان,شقة,سكني,4,7950,86.25
2026,1,تبوك,تبوك,الأخضر,دور,سكني,3,37200,212.34
2026,1,تبوك,تبوك,الفنار,فيلا,سكني,2,25000,81.69
2026,1,تبوك,اشواق,اشواق,شقة,سكني,16,16657.14,138.63
2026,1,تبوك,الوجه,الخالدية,محل,تجاري,7,0,0
2026,1,تبوك,ضباء,المروج,مكتب,تجاري,2,0,0
2026,1,تبوك,حقل,الريان,شقة,سكني,13,13200,124.14
2026,1,تبوك,تبوك,الصفاء,محل,تجاري,40,0,0
2026,1,تبوك,علقان,علقان,شقة,سكني,2,13800,56
2026,1,تبوك,تبوك,المصيف,شقة,سكني,623,19054.8,140.92
2026,1,تبوك,تبوك,اليرموك,شقة,سكني,182,18928.66,142.78
2026,1,تبوك,تبوك,النظيم,فيلا,سكني,2,60000,160.65
2026,1,تبوك,حقل,الظهرة,استديو,سكني,1,6000,300
2026,1,تبوك,مزارع محجه,مزارع محجه,محل,تجاري,2,0,0
2026,1,تبوك,الوجه,حي الورود,استديو,سكني,2,24000,320
2026,1,تبوك,أملج,حي ج1,معرض تجاري,تجاري,5,0,0
2026,1,تبوك,الوجه,البلد,شقة,سكني,19,21112.5,174.14
2026,1,تبوك,ابو القزاز,ابو القزاز,دور,سكني,1,18000,180
2026,1,تبوك,تبوك,الحمراء,فيلا,سكني,4,45150,173.09
2026,1,تبوك,تبوك,الأخضر,استديو,سكني,17,20097.33,295.81
2026,1,تبوك,ضباء,المقيطع,شقة,سكني,331,18442.2,129.31
2026,1,تبوك,تبوك,البساتين,دور,سكني,1,12000,54.54
2026,1,تبوك,أملج,الروضة,شقة,سكني,20,18317.64,126.48
2026,1,تبوك,تيماء,القاع,محل,تجاري,9,0,0
2026,1,تبوك,حقل,السلطانيه,شقة,سكني,4,14023.33,114.39
2026,1,تبوك,ضباء,مصنع الاسمنت,شقة,سكني,1,12000,100
2026,1,تبوك,تبوك,المروج,فيلا,سكني,3,42500,131.35
2026,1,تبوك,أملج,الجبنون,شقة,سكني,2,18000,105
2026,1,تبوك,تبوك,الدوائر الحكومية,محل,تجاري,3,0,0
2026,1,تبوك,اسكان حاله عمار,اسكان حاله عمار,شقة,سكني,2,18000,60
2026,1,تبوك,مزرعة هويمل,مزرعة هويمل,شقة,سكني,1,18000,90
2026,1,تبوك,أملج,النصبة,شقة,سكني,5,15000,115
2026,1,تبوك,تبوك,الزهراء,محل,تجاري,7,0,0
