المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الشرقية,الدمام,قسمة تركة,2026/04/28,"18,530,494"
 الشرقية,الدمام,مزاد,2026/04/28,"18,530,482"
 الشرقية,حفر الباطن,مزاد,2026/04/28,"18,532,750"
 الشرقية,حفر الباطن,مزاد,2026/04/28,"18,532,751"
 جازان,جيزان,قسمة تركة,2026/04/28,"18,530,488"
 جازان,جيزان,قسمة تركة,2026/04/28,"18,530,486"
 الرياض,الرياض,قسمة تركة,2026/04/29,"18,544,204"
 الرياض,الرياض,قسمة تركة,2026/04/29,"18,544,198"
 مكة المكرمه,جده,احكام و قرارات,2026/04/29,"18,544,200"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/04/29,"18,544,207"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/04/29,"18,544,194"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,206"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,205"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,203"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,202"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,201"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,199"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,197"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,196"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,195"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,210"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,209"
 الشرقية,حفر الباطن,قسمة تركة,2026/04/29,"18,544,208"
 الرياض,الرياض,قسمة تركة,2026/05/03,"18,584,590"
 الرياض,الرياض,مزاد,2026/05/03,"18,582,341"
 الرياض,الرياض,قسمة تركة,2026/05/03,"18,584,589"
 مكة المكرمه,جده,أوراق تجارية,2026/05/03,"18,584,588"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/03,"18,584,593"
 القصيم,بريده,قسمة تركة,2026/05/03,"18,573,314"
 القصيم,بريده,قسمة تركة,2026/05/03,"18,584,591"
 القصيم,بريده,قسمة تركة,2026/05/03,"18,573,426"
 القصيم,بريده,قسمة تركة,2026/05/03,"18,573,344"
 القصيم,بريده,قسمة تركة,2026/05/03,"18,573,328"
 الشرقية,الدمام,مزاد,2026/05/03,"18,573,425"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,584,587"
 الشرقية,الدمام,إخلاء,2026/05/03,"18,573,381"
 الشرقية,حفر الباطن,قسمة تركة,2026/05/06,"18,626,506"
 عسير,ابها,إخلاء,2026/05/06,"18,626,505"
 الرياض,الرياض,قسمة تركة,2026/05/07,"18,635,877"
 الشرقية,حفر الباطن,قسمة تركة,2026/05/07,"18,635,771"
 الجوف,سكاكا,عقود,2026/05/07,"18,635,770"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,664,444"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,302"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,266"
 الرياض,الرياض,احكام و قرارات,2026/05/10,"18,664,447"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,275"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,665,340"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,279"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,280"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,666,281"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,664,441"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,664,443"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,272"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,666,290"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,666,294"
 الرياض,الرياض,أوراق تجارية,2026/05/10,"18,666,308"
 الرياض,الرياض,مزاد,2026/05/10,"18,664,464"
 الرياض,الرياض,مزاد,2026/05/10,"18,664,440"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,278"
 الرياض,الرياض,قسمة تركة,2026/05/10,"18,666,299"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/10,"18,666,312"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/10,"18,664,442"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,664,449"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,664,452"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,664,028"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,664,445"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,666,293"
 مكة المكرمه,جده,قسمة تركة,2026/05/10,"18,666,289"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/10,"18,666,274"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/10,"18,666,292"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/10,"18,666,267"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/10,"18,666,284"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/10,"18,666,288"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/10,"18,666,287"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/10,"18,666,296"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/10,"18,666,310"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,311"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,305"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,298"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,268"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,286"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,270"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,291"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,295"
 القصيم,بريده,احكام و قرارات,2026/05/10,"18,666,297"
 القصيم,بريده,قسمة تركة,2026/05/10,"18,664,462"
 الشرقية,الدمام,أوراق تجارية,2026/05/10,"18,666,262"
 الشرقية,الدمام,مزاد,2026/05/10,"18,666,304"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,306"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,300"
 الشرقية,الدمام,قسمة تركة,2026/05/10,"18,664,461"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,265"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,273"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,309"
 الشرقية,الدمام,إخلاء,2026/05/10,"18,666,264"
 الشرقية,الدمام,قسمة تركة,2026/05/10,"18,664,450"
 الشرقية,الاحساء,مزاد,2026/05/10,"18,664,451"
 الشرقية,الاحساء,قسمة تركة,2026/05/10,"18,664,446"
 الشرقية,حفر الباطن,مزاد,2026/05/10,"18,665,341"
 عسير,ابها,أوراق تجارية,2026/05/10,"18,666,263"
 تبوك,تبوك,أوراق تجارية,2026/05/10,"18,666,307"
 تبوك,تبوك,قسمة تركة,2026/05/10,"18,666,303"
 تبوك,تبوك,أوراق تجارية,2026/05/10,"18,666,301"
 حائل,حائل,مزاد,2026/05/10,"18,666,283"
 حائل,حائل,قسمة تركة,2026/05/10,"18,666,277"
 حائل,حائل,مزاد,2026/05/10,"18,666,260"
 جازان,جيزان,قسمة تركة,2026/05/10,"18,664,448"
 الحدود الشمالية,عرعر,قسمة تركة,2026/05/10,"18,666,282"
 الحدود الشمالية,عرعر,قسمة تركة,2026/05/10,"18,666,269"
 الحدود الشمالية,عرعر,قسمة تركة,2026/05/10,"18,666,271"
 الباحة,الباحه,قسمة تركة,2026/05/10,"18,666,261"
 الباحة,الباحه,قسمة تركة,2026/05/10,"18,666,285"
 الباحة,الباحه,قسمة تركة,2026/05/10,"18,663,731"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,679,076"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,670,934"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,684,716"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,684,708"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,684,705"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,681,465"
 الرياض,الرياض,مزاد,2026/05/11,"18,679,733"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,681,469"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,679,717"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,680,184"
 الرياض,الرياض,أوراق تجارية,2026/05/11,"18,679,742"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,679,743"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,680,185"
 الرياض,الرياض,احكام و قرارات,2026/05/11,"18,684,710"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,680,942"
 الرياض,الرياض,قسمة تركة,2026/05/11,"18,679,751"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,680,941"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,698"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,701"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,704"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,694"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,719"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,709"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,714"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/11,"18,679,732"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/11,"18,679,725"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,680,180"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,679,738"
 مكة المكرمه,مكة المكرمة,إخلاء,2026/05/11,"18,684,696"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,681,464"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,681,472"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,681,468"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/11,"18,679,746"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/11,"18,679,730"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/11,"18,684,697"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,680,943"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,680,181"
 مكة المكرمه,جده,مزاد,2026/05/11,"18,684,706"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,679,748"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,679,740"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,681,473"
 مكة المكرمه,جده,قسمة تركة,2026/05/11,"18,681,475"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2026/05/11,"18,679,735"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/11,"18,680,947"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/11,"18,684,702"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/11,"18,681,470"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/11,"18,684,699"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/11,"18,684,713"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/11,"18,684,712"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/11,"18,684,711"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/11,"18,679,749"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/11,"18,684,707"
 القصيم,بريده,قسمة تركة,2026/05/11,"18,680,189"
 القصيم,بريده,احكام و قرارات,2026/05/11,"18,684,715"
 القصيم,بريده,احكام و قرارات,2026/05/11,"18,684,695"
 القصيم,بريده,احكام و قرارات,2026/05/11,"18,684,718"
 القصيم,بريده,مزاد,2026/05/11,"18,679,744"
 القصيم,بريده,مزاد,2026/05/11,"18,680,179"
 القصيم,بريده,مزاد,2026/05/11,"18,680,183"
 القصيم,بريده,قسمة تركة,2026/05/11,"18,681,965"
 القصيم,بريده,قسمة تركة,2026/05/11,"18,681,466"
 القصيم,بريده,احكام و قرارات,2026/05/11,"18,680,944"
 القصيم,بريده,قسمة تركة,2026/05/11,"18,679,741"
 القصيم,بريده,قسمة تركة,2026/05/11,"18,679,736"
 القصيم,بريده,مزاد,2026/05/11,"18,679,737"
 القصيم,بريده,احكام و قرارات,2026/05/11,"18,680,939"
 الشرقية,الدمام,مزاد,2026/05/11,"18,680,948"
 الشرقية,الدمام,قسمة تركة,2026/05/11,"18,684,717"
 الشرقية,الدمام,أوراق تجارية,2026/05/11,"18,681,474"
 الشرقية,الدمام,أوراق تجارية,2026/05/11,"18,679,754"
 الشرقية,الدمام,قسمة تركة,2026/05/11,"18,684,703"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,680,188"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,679,727"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,679,745"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,679,728"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,679,729"
 الشرقية,الاحساء,مزاد,2026/05/11,"18,681,471"
 الشرقية,الاحساء,مزاد,2026/05/11,"18,679,739"
 الشرقية,الاحساء,أوراق تجارية,2026/05/11,"18,679,747"
 الشرقية,الاحساء,قسمة تركة,2026/05/11,"18,680,186"
 الشرقية,حفر الباطن,قسمة تركة,2026/05/11,"18,679,734"
 الشرقية,حفر الباطن,قسمة تركة,2026/05/11,"18,680,946"
 عسير,ابها,قسمة تركة,2026/05/11,"18,681,467"
 عسير,ابها,قسمة تركة,2026/05/11,"18,684,700"
 تبوك,تبوك,قسمة تركة,2026/05/11,"18,679,726"
 جازان,جيزان,مزاد,2026/05/11,"18,679,724"
 نجران,نجران,مزاد,2026/05/11,"18,679,731"
 نجران,نجران,مزاد,2026/05/11,"18,679,753"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,679,752"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,679,756"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,955"
 الجوف,سكاكا,عقود,2026/05/11,"18,679,078"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,938"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,945"
 الجوف,سكاكا,مزاد,2026/05/11,"18,679,077"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,940"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,950"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,954"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,937"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,952"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,187"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,680,182"
 الجوف,سكاكا,قسمة تركة,2026/05/11,"18,679,755"
 الحدود الشمالية,عرعر,قسمة تركة,2026/05/11,"18,680,949"
 الباحة,الباحه,قسمة تركة,2026/05/11,"18,679,716"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,701,409"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,700,684"
 الرياض,الرياض,مزاد,2026/05/12,"18,701,527"
 الرياض,الرياض,أوراق تجارية,2026/05/12,"18,700,680"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,701,387"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,700,685"
 الرياض,الرياض,أوراق تجارية,2026/05/12,"18,697,951"
 الرياض,الرياض,أوراق تجارية,2026/05/12,"18,702,237"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,701,410"
 الرياض,الرياض,أوراق تجارية,2026/05/12,"18,702,239"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,701,953"
 الرياض,الرياض,أوراق تجارية,2026/05/12,"18,700,686"
 الرياض,الرياض,قسمة تركة,2026/05/12,"18,701,418"
 مكة المكرمه,مكة المكرمة,مزاد,2026/05/12,"18,701,408"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/12,"18,701,952"
 مكة المكرمه,جده,قسمة تركة,2026/05/12,"18,700,676"
 مكة المكرمه,جده,مزاد,2026/05/12,"18,701,399"
 مكة المكرمه,جده,قسمة تركة,2026/05/12,"18,701,386"
 مكة المكرمه,جده,قسمة تركة,2026/05/12,"18,701,391"
 مكة المكرمه,جده,قسمة تركة,2026/05/12,"18,701,416"
 مكة المكرمه,جده,قسمة تركة,2026/05/12,"18,701,394"
 مكة المكرمه,جده,عقود,2026/05/12,"18,700,678"
 مكة المكرمه,الطائف,مزاد,2026/05/12,"18,702,238"
 مكة المكرمه,الطائف,مزاد,2026/05/12,"18,702,240"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/12,"18,700,677"
 القصيم,بريده,أوراق تجارية,2026/05/12,"18,700,675"
 القصيم,بريده,مزاد,2026/05/12,"18,701,388"
 القصيم,بريده,مزاد,2026/05/12,"18,701,397"
 القصيم,بريده,مزاد,2026/05/12,"18,701,403"
 القصيم,بريده,مزاد,2026/05/12,"18,701,411"
 القصيم,بريده,مزاد,2026/05/12,"18,701,382"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,392"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,700,682"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,413"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,400"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,393"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,383"
 القصيم,بريده,أوراق تجارية,2026/05/12,"18,701,389"
 القصيم,بريده,قسمة تركة,2026/05/12,"18,701,401"
 القصيم,بريده,عقود,2026/05/12,"18,701,402"
 الشرقية,الاحساء,قسمة تركة,2026/05/12,"18,701,406"
 عسير,ابها,أوراق تجارية,2026/05/12,"18,701,384"
 حائل,حائل,قسمة تركة,2026/05/12,"18,701,414"
 حائل,حائل,مزاد,2026/05/12,"18,701,412"
 حائل,حائل,مزاد,2026/05/12,"18,701,390"
 نجران,نجران,مزاد,2026/05/12,"18,701,407"
 نجران,نجران,مزاد,2026/05/12,"18,701,396"
 الجوف,سكاكا,أوراق تجارية,2026/05/12,"18,701,415"
 الباحة,الباحه,قسمة تركة,2026/05/12,"18,701,405"
 الرياض,الرياض,مزاد,2026/05/13,"18,713,280"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/13,"18,713,033"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/13,"18,713,030"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/13,"18,713,037"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,036"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,016"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,017"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/13,"18,713,019"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,018"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,020"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,021"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,035"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,034"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,022"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,023"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,032"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,024"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,025"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,028"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/13,"18,713,044"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/13,"18,713,043"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,029"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/13,"18,713,042"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,031"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,045"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,014"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,013"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,047"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,048"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,012"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,011"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,049"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,010"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,050"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,009"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,008"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,007"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,040"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,015"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,038"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/13,"18,713,046"
 القصيم,بريده,قسمة تركة,2026/05/13,"18,713,027"
 الشرقية,الدمام,إخلاء,2026/05/13,"18,713,041"
 الشرقية,الدمام,إخلاء,2026/05/13,"18,713,039"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,393"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,446"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,377"
 الرياض,الرياض,مزاد,2026/05/14,"18,724,395"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,379"
 الرياض,الرياض,عام,2026/05/14,"18,724,370"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,371"
 الرياض,الرياض,قسمة تركة,2026/05/14,"18,724,392"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/14,"18,724,390"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2026/05/14,"18,722,434"
 مكة المكرمه,جده,قسمة تركة,2026/05/14,"18,724,397"
 مكة المكرمه,جده,قسمة تركة,2026/05/14,"18,724,375"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/14,"18,724,386"
 مكة المكرمه,الطائف,قسمة تركة,2026/05/14,"18,724,398"
 المدينة المنوره,المدينة المنورة,مزاد,2026/05/14,"18,724,382"
 القصيم,بريده,احكام و قرارات,2026/05/14,"18,724,384"
 الشرقية,الدمام,مزاد,2026/05/14,"18,724,391"
 الشرقية,الدمام,مزاد,2026/05/14,"18,724,381"
 الشرقية,الدمام,قسمة تركة,2026/05/14,"18,724,447"
 الشرقية,الدمام,إخلاء,2026/05/14,"18,724,396"
 الشرقية,الدمام,قسمة تركة,2026/05/14,"18,724,444"
 الشرقية,الدمام,قسمة تركة,2026/05/14,"18,724,449"
 الشرقية,الاحساء,مزاد,2026/05/14,"18,724,372"
 الشرقية,الاحساء,قسمة تركة,2026/05/14,"18,724,387"
 الشرقية,حفر الباطن,مزاد,2026/05/14,"18,724,234"
 عسير,ابها,مزاد,2026/05/14,"18,724,399"
 عسير,ابها,قسمة تركة,2026/05/14,"18,724,378"
 عسير,ابها,قسمة تركة,2026/05/14,"18,724,385"
 تبوك,تبوك,أوراق تجارية,2026/05/14,"18,724,376"
 تبوك,تبوك,قسمة تركة,2026/05/14,"18,724,373"
 تبوك,تبوك,قسمة تركة,2026/05/14,"18,724,445"
 تبوك,تبوك,قسمة تركة,2026/05/14,"18,724,448"
 حائل,حائل,قسمة تركة,2026/05/14,"18,724,388"
 حائل,حائل,مزاد,2026/05/14,"18,724,380"
 حائل,حائل,قسمة تركة,2026/05/14,"18,724,374"
 حائل,حائل,مزاد,2026/05/14,"18,724,389"
 حائل,حائل,قسمة تركة,2026/05/14,"18,724,394"
 الرياض,الرياض,قسمة تركة,2026/05/17,"18,759,165"
 الرياض,الرياض,قسمة تركة,2026/05/17,"18,758,940"
 الشرقية,الدمام,قسمة تركة,2026/05/17,"18,758,553"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,855"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,865"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,864"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,879"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,896"
 الرياض,الرياض,مزاد,2026/05/18,"18,774,872"
 الرياض,الرياض,مزاد,2026/05/18,"18,774,851"
 الرياض,الرياض,مزاد,2026/05/18,"18,774,858"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,866"
 الرياض,الرياض,قسمة تركة,2026/05/18,"18,774,847"
 مكة المكرمه,جده,أوراق تجارية,2026/05/18,"18,774,863"
 مكة المكرمه,جده,قسمة تركة,2026/05/18,"18,774,868"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/18,"18,774,895"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/18,"18,774,874"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/18,"18,774,859"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2026/05/18,"18,774,846"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/18,"18,774,850"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2026/05/18,"18,774,875"
 القصيم,بريده,مزاد,2026/05/18,"18,774,862"
 الشرقية,الدمام,أوراق تجارية,2026/05/18,"18,774,867"
 الشرقية,الدمام,قسمة تركة,2026/05/18,"18,774,885"
 الشرقية,الدمام,قسمة تركة,2026/05/18,"18,774,887"
 الشرقية,الدمام,قسمة تركة,2026/05/18,"18,774,888"
 الشرقية,الدمام,قسمة تركة,2026/05/18,"18,774,889"
 الشرقية,الدمام,أوراق تجارية,2026/05/18,"18,774,848"
 الشرقية,الدمام,عقود,2026/05/18,"18,774,869"
 الشرقية,الدمام,قسمة تركة,2026/05/18,"18,774,861"
 الشرقية,الاحساء,قسمة تركة,2026/05/18,"18,774,878"
 الشرقية,الاحساء,قسمة تركة,2026/05/18,"18,774,903"
 الشرقية,الاحساء,قسمة تركة,2026/05/18,"18,774,849"
 الشرقية,الاحساء,قسمة تركة,2026/05/18,"18,774,902"
 الشرقية,الاحساء,قسمة تركة,2026/05/18,"18,774,853"
 عسير,ابها,إخلاء,2026/05/18,"18,774,880"
 تبوك,تبوك,قسمة تركة,2026/05/18,"18,774,893"
 تبوك,تبوك,قسمة تركة,2026/05/18,"18,774,856"
 حائل,حائل,مزاد,2026/05/18,"18,774,852"
 حائل,حائل,قسمة تركة,2026/05/18,"18,774,883"
 حائل,حائل,قسمة تركة,2026/05/18,"18,774,871"
 حائل,حائل,قسمة تركة,2026/05/18,"18,774,882"
