المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"36,002,728"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"36,002,653"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"36,006,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"35,998,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"36,006,177"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,854"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,937"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,002,654"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,437"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,002,142"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,547"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,601"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,614"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,008,522"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,788"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,190"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,005,445"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,482"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,496"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,995,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,667"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,497"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,390"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,976"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,039"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,169"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,034"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,038"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,257"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,018"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,325"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,000,969"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,995,287"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,007,821"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,004,155"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,995,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,998,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,998,317"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,998,108"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,005,170"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,997,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,997,898"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,997,936"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,008,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,004,299"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,398"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,001,780"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,004,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,004,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,995,163"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,989"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,578"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,942"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,968"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,996,128"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,017"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,291"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,993,387"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,993,409"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,993,415"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,993,502"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,005,241"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,615"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,005,727"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,989,342"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,546"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,002,657"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,506"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,008,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,008,504"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,008,414"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,568"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,004,216"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,995,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,935"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,003,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,006,204"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"36,002,541"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,992,704"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,994,418"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"35,993,337"
